candidate_id,pipeline_name,formula,candidate_reduced_formula,chemical_system,matched_to_sourceaware,formula_overlap_with_sourceaware,formula_sourceaware_row_count,formula_support_status,formula_sourceaware_mp_examples
CHGSCREEN-00628,CHGNet_screened_public_hull_top5000,VCoP,VCoP,Co-P-V,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00629,CHGNet_screened_public_hull_top5000,Zr4CoP,Zr4CoP,Co-P-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1102006
CHGSCREEN-00630,CHGNet_screened_public_hull_top5000,PrPO4,PrPO4,O-P-Pr,True,True,1,exact_sourceaware_structure_label_match,mp-1102008
CHGSCREEN-00631,CHGNet_screened_public_hull_top5000,TbPO4,TbPO4,O-P-Tb,True,True,2,exact_sourceaware_structure_label_match,mp-1102021;mp-4340
CHGSCREEN-00632,CHGNet_screened_public_hull_top5000,BaGaGe,BaGaGe,Ba-Ga-Ge,True,True,2,exact_sourceaware_structure_label_match,mp-1102026;mp-1227942
CHGSCREEN-00633,CHGNet_screened_public_hull_top5000,SmRe2,SmRe2,Re-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-1102035
CHGSCREEN-00634,CHGNet_screened_public_hull_top5000,Zr2GaFe3,Zr2GaFe3,Fe-Ga-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1102059
CHGSCREEN-00635,CHGNet_screened_public_hull_top5000,EuMgPd,EuMgPd,Eu-Mg-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-1102076
CHGSCREEN-00636,CHGNet_screened_public_hull_top5000,HoRu2,HoRu2,Ho-Ru,True,True,1,exact_sourceaware_structure_label_match,mp-1102089
CHGSCREEN-00637,CHGNet_screened_public_hull_top5000,EuI2,EuI2,Eu-I,True,True,2,exact_sourceaware_structure_label_match,mp-1102093;mp-23305
CHGSCREEN-00638,CHGNet_screened_public_hull_top5000,CsDyZnSe3,CsDyZnSe3,Cs-Dy-Se-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1102146
CHGSCREEN-00639,CHGNet_screened_public_hull_top5000,TmNiSn,TmNiSn,Ni-Sn-Tm,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00640,CHGNet_screened_public_hull_top5000,LuMn2,LuMn2,Lu-Mn,True,True,1,exact_sourceaware_structure_label_match,mp-1102182
CHGSCREEN-00641,CHGNet_screened_public_hull_top5000,ScGaPt,ScGaPt,Ga-Pt-Sc,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00642,CHGNet_screened_public_hull_top5000,SmAlPd,SmAlPd,Al-Pd-Sm,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00643,CHGNet_screened_public_hull_top5000,TmFe2,TmFe2,Fe-Tm,True,True,2,exact_sourceaware_structure_label_match,mp-1102236;mp-571183
CHGSCREEN-00644,CHGNet_screened_public_hull_top5000,PrMgSn,PrMgSn,Mg-Pr-Sn,False,True,1,formula_only_overlap_no_label_assignment,mp-1071863
CHGSCREEN-00645,CHGNet_screened_public_hull_top5000,BaSn(PO4)2,BaSn(PO4)2,Ba-O-P-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-1102308
CHGSCREEN-00646,CHGNet_screened_public_hull_top5000,LiCdBO3,LiCdBO3,B-Cd-Li-O,True,True,2,exact_sourceaware_structure_label_match,mp-1102318;mp-6126
CHGSCREEN-00647,CHGNet_screened_public_hull_top5000,DyNi4B,DyNi4B,B-Dy-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1102346
CHGSCREEN-00648,CHGNet_screened_public_hull_top5000,NbRh,NbRh,Nb-Rh,False,True,1,formula_only_overlap_no_label_assignment,mp-1963
CHGSCREEN-00649,CHGNet_screened_public_hull_top5000,NdRe2,NdRe2,Nd-Re,True,True,1,exact_sourceaware_structure_label_match,mp-1102378
CHGSCREEN-00650,CHGNet_screened_public_hull_top5000,ReTe2,ReTe2,Re-Te,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00651,CHGNet_screened_public_hull_top5000,SmAlAu,SmAlAu,Al-Au-Sm,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00652,CHGNet_screened_public_hull_top5000,ErAlPt,ErAlPt,Al-Er-Pt,True,True,1,exact_sourceaware_structure_label_match,mp-1102457
CHGSCREEN-00653,CHGNet_screened_public_hull_top5000,LiH3C2O5,LiH3C2O5,C-H-Li-O,True,True,1,exact_sourceaware_structure_label_match,mp-1102469
CHGSCREEN-00654,CHGNet_screened_public_hull_top5000,PRhSe,PRhSe,P-Rh-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1102531
CHGSCREEN-00655,CHGNet_screened_public_hull_top5000,EuZnAu,EuZnAu,Au-Eu-Zn,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00656,CHGNet_screened_public_hull_top5000,AgH3BrN,AgH3BrN,Ag-Br-H-N,True,True,1,exact_sourceaware_structure_label_match,mp-1102571
CHGSCREEN-00657,CHGNet_screened_public_hull_top5000,Nd3(AgSn)4,Nd3(AgSn)4,Ag-Nd-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-1102578
CHGSCREEN-00658,CHGNet_screened_public_hull_top5000,Co2Ge,Co2Ge,Co-Ge,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00659,CHGNet_screened_public_hull_top5000,EuMgSi,EuMgSi,Eu-Mg-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1102652
CHGSCREEN-00660,CHGNet_screened_public_hull_top5000,HfSiW,HfSiW,Hf-Si-W,True,True,1,exact_sourceaware_structure_label_match,mp-1102732
CHGSCREEN-00661,CHGNet_screened_public_hull_top5000,LaZnPd,LaZnPd,La-Pd-Zn,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00662,CHGNet_screened_public_hull_top5000,Pr(Ge2Rh3)2,Pr(Ge2Rh3)2,Ge-Pr-Rh,True,True,1,exact_sourceaware_structure_label_match,mp-1102817
CHGSCREEN-00663,CHGNet_screened_public_hull_top5000,BiIrS,BiIrS,Bi-Ir-S,True,True,1,exact_sourceaware_structure_label_match,mp-1102836
CHGSCREEN-00664,CHGNet_screened_public_hull_top5000,TaNiAs,TaNiAs,As-Ni-Ta,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00665,CHGNet_screened_public_hull_top5000,K3NiO2,K3NiO2,K-Ni-O,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00666,CHGNet_screened_public_hull_top5000,Ba2Eu3Si7,Ba2Eu3Si7,Ba-Eu-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1102914
CHGSCREEN-00667,CHGNet_screened_public_hull_top5000,HgCl2,HgCl2,Cl-Hg,True,True,1,exact_sourceaware_structure_label_match,mp-1102919
CHGSCREEN-00668,CHGNet_screened_public_hull_top5000,AlCdCl4,AlCdCl4,Al-Cd-Cl,True,True,1,exact_sourceaware_structure_label_match,mp-1102961
CHGSCREEN-00669,CHGNet_screened_public_hull_top5000,GaAsO4,GaAsO4,As-Ga-O,True,True,2,exact_sourceaware_structure_label_match,mp-1102977;mp-3996
CHGSCREEN-00670,CHGNet_screened_public_hull_top5000,Ta4NiP,Ta4NiP,Ni-P-Ta,True,True,1,exact_sourceaware_structure_label_match,mp-1103001
CHGSCREEN-00671,CHGNet_screened_public_hull_top5000,Ti3CuO8,Ti3CuO8,Cu-O-Ti,True,True,1,exact_sourceaware_structure_label_match,mp-1103016
CHGSCREEN-00672,CHGNet_screened_public_hull_top5000,ScCoSi,ScCoSi,Co-Sc-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1103034
CHGSCREEN-00673,CHGNet_screened_public_hull_top5000,Y2Ga8Co,Y2Ga8Co,Co-Ga-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1103036
CHGSCREEN-00674,CHGNet_screened_public_hull_top5000,SiIr2,SiIr2,Ir-Si,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00675,CHGNet_screened_public_hull_top5000,TmGaPt,TmGaPt,Ga-Pt-Tm,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00676,CHGNet_screened_public_hull_top5000,Er3(CuSn)4,Er3(CuSn)4,Cu-Er-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-1095537;mp-1103053
CHGSCREEN-00677,CHGNet_screened_public_hull_top5000,SmGaNi,SmGaNi,Ga-Ni-Sm,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00678,CHGNet_screened_public_hull_top5000,SmCo3NiB,SmCo3NiB,B-Co-Ni-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-1103082
CHGSCREEN-00679,CHGNet_screened_public_hull_top5000,DyAl3,DyAl3,Al-Dy,True,True,5,exact_sourceaware_structure_label_match,mp-1103088;mp-1106237;mp-567589;mp-569981;mp-864995
CHGSCREEN-00680,CHGNet_screened_public_hull_top5000,Li,Li,Li,False,True,1,formula_only_overlap_no_label_assignment,mp-10173
CHGSCREEN-00681,CHGNet_screened_public_hull_top5000,LuGa4Ni,LuGa4Ni,Ga-Lu-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1103114
CHGSCREEN-00682,CHGNet_screened_public_hull_top5000,Nb4FeP,Nb4FeP,Fe-Nb-P,True,True,1,exact_sourceaware_structure_label_match,mp-1103173
CHGSCREEN-00683,CHGNet_screened_public_hull_top5000,YSiPt,YSiPt,Pt-Si-Y,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00684,CHGNet_screened_public_hull_top5000,CsTmZnTe3,CsTmZnTe3,Cs-Te-Tm-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1103187
CHGSCREEN-00685,CHGNet_screened_public_hull_top5000,CaWO4,CaWO4,Ca-O-W,True,True,2,exact_sourceaware_structure_label_match,mp-1103190;mp-19426
CHGSCREEN-00686,CHGNet_screened_public_hull_top5000,TaFeGe,TaFeGe,Fe-Ge-Ta,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00687,CHGNet_screened_public_hull_top5000,HfCoSi,HfCoSi,Co-Hf-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1103227
CHGSCREEN-00688,CHGNet_screened_public_hull_top5000,BaYCuS3,BaYCuS3,Ba-Cu-S-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1103275
CHGSCREEN-00689,CHGNet_screened_public_hull_top5000,LiH3IN,LiH3IN,H-I-Li-N,True,True,1,exact_sourceaware_structure_label_match,mp-1103298
CHGSCREEN-00690,CHGNet_screened_public_hull_top5000,Pr2In8Co,Pr2In8Co,Co-In-Pr,True,True,1,exact_sourceaware_structure_label_match,mp-1103303
CHGSCREEN-00691,CHGNet_screened_public_hull_top5000,CaPtPb,CaPtPb,Ca-Pb-Pt,True,True,1,exact_sourceaware_structure_label_match,mp-1103307
CHGSCREEN-00692,CHGNet_screened_public_hull_top5000,NbGePt,NbGePt,Ge-Nb-Pt,True,True,1,exact_sourceaware_structure_label_match,mp-1103346
CHGSCREEN-00693,CHGNet_screened_public_hull_top5000,SmGeRh,SmGeRh,Ge-Rh-Sm,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00694,CHGNet_screened_public_hull_top5000,CsCrP2S7,CsCrP2S7,Cr-Cs-P-S,True,True,1,exact_sourceaware_structure_label_match,mp-1103473
CHGSCREEN-00695,CHGNet_screened_public_hull_top5000,Tm(Mo3S4)2,Tm(Mo3S4)2,Mo-S-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-1103493
CHGSCREEN-00696,CHGNet_screened_public_hull_top5000,Ho(Ni2As)2,Ho(Ni2As)2,As-Ho-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1103507
CHGSCREEN-00697,CHGNet_screened_public_hull_top5000,Eu2Cu6P5,Eu2Cu6P5,Cu-Eu-P,True,True,1,exact_sourceaware_structure_label_match,mp-1103514
CHGSCREEN-00698,CHGNet_screened_public_hull_top5000,Cs2SiS3,Cs2SiS3,Cs-S-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1103520
CHGSCREEN-00699,CHGNet_screened_public_hull_top5000,Tm(GaFe)6,Tm(GaFe)6,Fe-Ga-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-1103553
CHGSCREEN-00700,CHGNet_screened_public_hull_top5000,Er2MgSe4,Er2MgSe4,Er-Mg-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1103561
CHGSCREEN-00701,CHGNet_screened_public_hull_top5000,Ca5Pt2,Ca5Pt2,Ca-Pt,True,True,1,exact_sourceaware_structure_label_match,mp-1103570
CHGSCREEN-00702,CHGNet_screened_public_hull_top5000,BiPtSe,BiPtSe,Bi-Pt-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1103607
CHGSCREEN-00703,CHGNet_screened_public_hull_top5000,MnNiAs,MnNiAs,As-Mn-Ni,True,True,3,exact_sourceaware_structure_label_match,mp-1079845;mp-1103634;mp-510613
CHGSCREEN-00704,CHGNet_screened_public_hull_top5000,YNiGe,YNiGe,Ge-Ni-Y,False,True,1,formula_only_overlap_no_label_assignment,mp-1215976
CHGSCREEN-00705,CHGNet_screened_public_hull_top5000,TbGaNi,TbGaNi,Ga-Ni-Tb,False,True,1,formula_only_overlap_no_label_assignment,mp-1217535
CHGSCREEN-00706,CHGNet_screened_public_hull_top5000,Rb(MoSe)3,Rb(MoSe)3,Mo-Rb-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1103685
CHGSCREEN-00707,CHGNet_screened_public_hull_top5000,Nd3Pt4,Nd3Pt4,Nd-Pt,True,True,1,exact_sourceaware_structure_label_match,mp-1103688
CHGSCREEN-00708,CHGNet_screened_public_hull_top5000,Er5Ru2,Er5Ru2,Er-Ru,True,True,1,exact_sourceaware_structure_label_match,mp-1103691
CHGSCREEN-00709,CHGNet_screened_public_hull_top5000,Tb(Ni2As)2,Tb(Ni2As)2,As-Ni-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-1103784
CHGSCREEN-00710,CHGNet_screened_public_hull_top5000,Ta7Fe6,Ta7Fe6,Fe-Ta,True,True,1,exact_sourceaware_structure_label_match,mp-1103826
CHGSCREEN-00711,CHGNet_screened_public_hull_top5000,Na(MoSe)3,Na(MoSe)3,Mo-Na-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1103846
CHGSCREEN-00712,CHGNet_screened_public_hull_top5000,Y(Mo3Se4)2,Y(Mo3Se4)2,Mo-Se-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1103848
CHGSCREEN-00713,CHGNet_screened_public_hull_top5000,Ho3Pt4,Ho3Pt4,Ho-Pt,True,True,1,exact_sourceaware_structure_label_match,mp-1103863
CHGSCREEN-00714,CHGNet_screened_public_hull_top5000,Lu2MnSe4,Lu2MnSe4,Lu-Mn-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1103893
CHGSCREEN-00715,CHGNet_screened_public_hull_top5000,TmZn12,TmZn12,Tm-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1103916
CHGSCREEN-00716,CHGNet_screened_public_hull_top5000,Sc(FeSn)6,Sc(FeSn)6,Fe-Sc-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-1103938
CHGSCREEN-00717,CHGNet_screened_public_hull_top5000,La2H5,La2H5,H-La,True,True,2,exact_sourceaware_structure_label_match,mp-1103947;mp-1104116
CHGSCREEN-00718,CHGNet_screened_public_hull_top5000,Lu3Pd4,Lu3Pd4,Lu-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-1103963
CHGSCREEN-00719,CHGNet_screened_public_hull_top5000,La(Mo3S4)2,La(Mo3S4)2,La-Mo-S,True,True,1,exact_sourceaware_structure_label_match,mp-1103974
CHGSCREEN-00720,CHGNet_screened_public_hull_top5000,CsMoO2F3,CsMoO2F3,Cs-F-Mo-O,True,True,1,exact_sourceaware_structure_label_match,mp-1104015
CHGSCREEN-00721,CHGNet_screened_public_hull_top5000,Y(CrGe)6,Y(CrGe)6,Cr-Ge-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1104027
CHGSCREEN-00722,CHGNet_screened_public_hull_top5000,Al2HgS4,Al2HgS4,Al-Hg-S,True,True,2,exact_sourceaware_structure_label_match,mp-1104053;mp-7906
CHGSCREEN-00723,CHGNet_screened_public_hull_top5000,Sr(GaSe2)2,Sr(GaSe2)2,Ga-Se-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1104062
CHGSCREEN-00724,CHGNet_screened_public_hull_top5000,Tb3Pd4,Tb3Pd4,Pd-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-1104088
CHGSCREEN-00725,CHGNet_screened_public_hull_top5000,LiTi2O4,LiTi2O4,Li-O-Ti,True,True,7,exact_sourceaware_structure_label_match,mp-1045357;mp-1104112;mp-5670;mp-675692;mp-752942
CHGSCREEN-00726,CHGNet_screened_public_hull_top5000,Ba(P2Au)2,Ba(P2Au)2,Au-Ba-P,True,True,1,exact_sourceaware_structure_label_match,mp-1104130
CHGSCREEN-00727,CHGNet_screened_public_hull_top5000,Sc2CdSe4,Sc2CdSe4,Cd-Sc-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1104166
CHGSCREEN-00728,CHGNet_screened_public_hull_top5000,Sr2GdCu2RuO8,Sr2GdCu2RuO8,Cu-Gd-O-Ru-Sr,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00729,CHGNet_screened_public_hull_top5000,TiTl(VS2)4,TiTl(VS2)4,S-Ti-Tl-V,True,True,1,exact_sourceaware_structure_label_match,mp-1104185
CHGSCREEN-00730,CHGNet_screened_public_hull_top5000,Ce(MnCo2)4,Ce(MnCo2)4,Ce-Co-Mn,True,True,2,exact_sourceaware_structure_label_match,mp-1104214;mp-1226889
CHGSCREEN-00731,CHGNet_screened_public_hull_top5000,YFe12,YFe12,Fe-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1104222
CHGSCREEN-00732,CHGNet_screened_public_hull_top5000,Sm3Pd4,Sm3Pd4,Pd-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-1104311
CHGSCREEN-00733,CHGNet_screened_public_hull_top5000,Dy3Pd4,Dy3Pd4,Dy-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-1104399
CHGSCREEN-00734,CHGNet_screened_public_hull_top5000,Hg3Bi2(SCl4)2,Hg3Bi2(SCl4)2,Bi-Cl-Hg-S,True,True,1,exact_sourceaware_structure_label_match,mp-1104411
CHGSCREEN-00735,CHGNet_screened_public_hull_top5000,Sm(Mo3Se4)2,Sm(Mo3Se4)2,Mo-Se-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-1104431
CHGSCREEN-00736,CHGNet_screened_public_hull_top5000,Hf(GaFe)6,Hf(GaFe)6,Fe-Ga-Hf,True,True,1,exact_sourceaware_structure_label_match,mp-1104438
CHGSCREEN-00737,CHGNet_screened_public_hull_top5000,SmNiSn,SmNiSn,Ni-Sm-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-1104463;mp-1205849
CHGSCREEN-00738,CHGNet_screened_public_hull_top5000,Ce(Al2Cr)4,Ce(Al2Cr)4,Al-Ce-Cr,True,True,1,exact_sourceaware_structure_label_match,mp-1104474
CHGSCREEN-00739,CHGNet_screened_public_hull_top5000,Dy3Ga8Rh3,Dy3Ga8Rh3,Dy-Ga-Rh,True,True,1,exact_sourceaware_structure_label_match,mp-1104487
CHGSCREEN-00740,CHGNet_screened_public_hull_top5000,Hf2CuSi4,Hf2CuSi4,Cu-Hf-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1104535
CHGSCREEN-00741,CHGNet_screened_public_hull_top5000,Cu(RhO2)2,Cu(RhO2)2,Cu-O-Rh,True,True,2,exact_sourceaware_structure_label_match,mp-1104542;mp-4409
CHGSCREEN-00742,CHGNet_screened_public_hull_top5000,RbCu2(SeO5)2,RbCu2(SeO5)2,Cu-O-Rb-Se,True,True,1,exact_sourceaware_structure_label_match,mp-1104573
CHGSCREEN-00743,CHGNet_screened_public_hull_top5000,ErB12,ErB12,B-Er,True,True,1,exact_sourceaware_structure_label_match,mp-1104598
CHGSCREEN-00744,CHGNet_screened_public_hull_top5000,Nd(MnCo2)4,Nd(MnCo2)4,Co-Mn-Nd,True,True,1,exact_sourceaware_structure_label_match,mp-1104681
CHGSCREEN-00745,CHGNet_screened_public_hull_top5000,Eu3Pt2,Eu3Pt2,Eu-Pt,True,True,1,exact_sourceaware_structure_label_match,mp-1104698
CHGSCREEN-00746,CHGNet_screened_public_hull_top5000,NdMgNi4H7,NdMgNi4H7,H-Mg-Nd-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1104718
CHGSCREEN-00747,CHGNet_screened_public_hull_top5000,Cd2SnO4,Cd2SnO4,Cd-O-Sn,True,True,3,exact_sourceaware_structure_label_match,mp-1104726;mp-5966;mp-675857
CHGSCREEN-00748,CHGNet_screened_public_hull_top5000,Dy5Ir2,Dy5Ir2,Dy-Ir,True,True,1,exact_sourceaware_structure_label_match,mp-1104805
CHGSCREEN-00749,CHGNet_screened_public_hull_top5000,Gd(AlC)3,Gd(AlC)3,Al-C-Gd,True,True,1,exact_sourceaware_structure_label_match,mp-1104806
CHGSCREEN-00750,CHGNet_screened_public_hull_top5000,Sc(Fe2Si)2,Sc(Fe2Si)2,Fe-Sc-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1104929
CHGSCREEN-00751,CHGNet_screened_public_hull_top5000,SrNb5Se8,SrNb5Se8,Nb-Se-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1104955
CHGSCREEN-00752,CHGNet_screened_public_hull_top5000,Eu2Cd2As3,Eu2Cd2As3,As-Cd-Eu,True,True,1,exact_sourceaware_structure_label_match,mp-1104962
CHGSCREEN-00753,CHGNet_screened_public_hull_top5000,Pr(MnAl2)4,Pr(MnAl2)4,Al-Mn-Pr,True,True,1,exact_sourceaware_structure_label_match,mp-1104994
CHGSCREEN-00754,CHGNet_screened_public_hull_top5000,DyGa3Ru,DyGa3Ru,Dy-Ga-Ru,True,True,1,exact_sourceaware_structure_label_match,mp-1105019
CHGSCREEN-00755,CHGNet_screened_public_hull_top5000,Ni(BMo)3,Ni(BMo)3,B-Mo-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1105036
CHGSCREEN-00756,CHGNet_screened_public_hull_top5000,Nb6Ni7,Nb6Ni7,Nb-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1105044
CHGSCREEN-00757,CHGNet_screened_public_hull_top5000,Er(Ni2P)2,Er(Ni2P)2,Er-Ni-P,True,True,1,exact_sourceaware_structure_label_match,mp-1105062
CHGSCREEN-00758,CHGNet_screened_public_hull_top5000,Eu3P4,Eu3P4,Eu-P,True,True,1,exact_sourceaware_structure_label_match,mp-1105092
CHGSCREEN-00759,CHGNet_screened_public_hull_top5000,Zr3Sb,Zr3Sb,Sb-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1105139
CHGSCREEN-00760,CHGNet_screened_public_hull_top5000,BaFe2(PO4)2,BaFe2(PO4)2,Ba-Fe-O-P,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00761,CHGNet_screened_public_hull_top5000,Ce5(FeB3)2,Ce5(FeB3)2,B-Ce-Fe,True,True,1,exact_sourceaware_structure_label_match,mp-1105171
CHGSCREEN-00762,CHGNet_screened_public_hull_top5000,Cu2AgPS4,Cu2AgPS4,Ag-Cu-P-S,True,True,1,exact_sourceaware_structure_label_match,mp-1105189
CHGSCREEN-00763,CHGNet_screened_public_hull_top5000,Ba5P4,Ba5P4,Ba-P,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00764,CHGNet_screened_public_hull_top5000,Mn7CdO12,Mn7CdO12,Cd-Mn-O,True,True,2,exact_sourceaware_structure_label_match,mp-1105241;mp-1105404
CHGSCREEN-00765,CHGNet_screened_public_hull_top5000,Mn3ReO6,Mn3ReO6,Mn-O-Re,True,True,2,exact_sourceaware_structure_label_match,mp-1105243;mp-1278885
CHGSCREEN-00766,CHGNet_screened_public_hull_top5000,Tb4InGe4Rh,Tb4InGe4Rh,Ge-In-Rh-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-1105260
CHGSCREEN-00767,CHGNet_screened_public_hull_top5000,Sr2InOsO6,Sr2InOsO6,In-O-Os-Sr,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00768,CHGNet_screened_public_hull_top5000,Eu3Pd2,Eu3Pd2,Eu-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-1105286
CHGSCREEN-00769,CHGNet_screened_public_hull_top5000,Dy5(MoO6)2,Dy5(MoO6)2,Dy-Mo-O,True,True,1,exact_sourceaware_structure_label_match,mp-1105361
CHGSCREEN-00770,CHGNet_screened_public_hull_top5000,Sr2GdMoO6,Sr2GdMoO6,Gd-Mo-O-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1105454
CHGSCREEN-00771,CHGNet_screened_public_hull_top5000,Cu5(AsO5)2,Cu5(AsO5)2,As-Cu-O,True,True,1,exact_sourceaware_structure_label_match,mp-1105463
CHGSCREEN-00772,CHGNet_screened_public_hull_top5000,Fe4CoSiB2,Fe4CoSiB2,B-Co-Fe-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1105487
CHGSCREEN-00773,CHGNet_screened_public_hull_top5000,Mn2CrSbO6,Mn2CrSbO6,Cr-Mn-O-Sb,True,True,1,exact_sourceaware_structure_label_match,mp-1105510
CHGSCREEN-00774,CHGNet_screened_public_hull_top5000,Pr5As2ClO10,Pr5As2ClO10,As-Cl-O-Pr,True,True,1,exact_sourceaware_structure_label_match,mp-1105528
CHGSCREEN-00775,CHGNet_screened_public_hull_top5000,Ba2P7Br,Ba2P7Br,Ba-Br-P,True,True,1,exact_sourceaware_structure_label_match,mp-1105535
CHGSCREEN-00776,CHGNet_screened_public_hull_top5000,LaFe4(CuO4)3,LaFe4(CuO4)3,Cu-Fe-La-O,True,True,1,exact_sourceaware_structure_label_match,mp-1105546
CHGSCREEN-00777,CHGNet_screened_public_hull_top5000,La(As3Os)4,La(As3Os)4,As-La-Os,True,True,1,exact_sourceaware_structure_label_match,mp-1105556
CHGSCREEN-00778,CHGNet_screened_public_hull_top5000,Ce(LuS2)3,Ce(LuS2)3,Ce-Lu-S,True,True,1,exact_sourceaware_structure_label_match,mp-1105574
CHGSCREEN-00779,CHGNet_screened_public_hull_top5000,TiGeIr,TiGeIr,Ge-Ir-Ti,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00780,CHGNet_screened_public_hull_top5000,KOsNOF5,KOsNOF5,F-K-N-O-Os,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00781,CHGNet_screened_public_hull_top5000,Y3Ni,Y3Ni,Ni-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1105633
CHGSCREEN-00782,CHGNet_screened_public_hull_top5000,Hf2Be17,Hf2Be17,Be-Hf,True,True,1,exact_sourceaware_structure_label_match,mp-1105643
CHGSCREEN-00783,CHGNet_screened_public_hull_top5000,Zn2BrN,Zn2BrN,Br-N-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1105648
CHGSCREEN-00784,CHGNet_screened_public_hull_top5000,Sm4Mg7Ge6,Sm4Mg7Ge6,Ge-Mg-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-1105656
CHGSCREEN-00785,CHGNet_screened_public_hull_top5000,Dy5Si3C,Dy5Si3C,C-Dy-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1105665
CHGSCREEN-00786,CHGNet_screened_public_hull_top5000,Tb2Te3,Tb2Te3,Tb-Te,True,True,1,exact_sourceaware_structure_label_match,mp-1105684
